message,label
BangkokBank แจ้งเตือน OTP 7403 หากไม่ใช่คุณยืนยันที่ http://bank-confirm.site/ro74op,spam
OTP เมื่อกี้คือ 11901 ใช่ไหม,ham
นัท โอนเงินให้แล้ว 62602 บาทนะ,ham
OTP เมื่อกี้คือ 94060 ใช่ไหม,ham
ดูคลิปนี้สิ http://facebook.com/wsqc8r,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/79l1br ก่อน 📲,spam
ส่งไฟล์ให้แล้ว http://scb.co.th/a40qnr,ham
โอน 45929 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/qguurv,spam
พัสดุตกค้าง ชำระ 47783 ที่ http://secure-update.live/i9avce,spam
โอน 60927 บาทแล้วนะ ดูสลิปที่ http://delivery-check.me/6hd81x 🎉,spam
พัสดุตกค้าง ชำระ 13748 ที่ http://promo-sale99.net/ra4dvb,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://delivery-check.me/wvaaod ก่อน 🤣,spam
เราได้กำไร 53% จริง สนใจไหม http://fastloan-now.vip/7mjugh,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://account-verify.co/p5p3ze,spam
โอน 38189 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/3ghguv 🎉,spam
พ่อ โอนเงินให้แล้ว 29242 บาทนะ,ham
OTP เมื่อกี้คือ 6390 ใช่ไหม,ham
พัสดุตกค้าง ชำระ 57993 ที่ http://account-verify.co/23xrfu,spam
"ระบบพบความผิดปกติ
OTP:060402
กรอกที่ http://account-verify.co/ttykgl",spam
โอน 51933 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/xim2kk,spam
KBank แจ้งเตือน OTP 9215 หากไม่ใช่คุณยืนยันที่ http://fastloan-now.vip/pvotpn,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/5j1wfn ก่อน,spam
พัสดุตกค้าง ชำระ 47917 ที่ http://fastloan-now.vip/iji5pw 🙏,spam
เราได้กำไร 58% จริง สนใจไหม http://account-verify.co/yg86nz,spam
บอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://secure-update.live/pjxn5z,spam
KBank แจ้งเตือน OTP 4348 หากไม่ใช่คุณยืนยันที่ http://promo-sale99.net/am36ut,spam
พี่ โอนเงินให้แล้ว 73384 บาทนะ,ham
เราได้กำไร 63% จริง สนใจไหม http://account-verify.co/g1f0p6,spam
OTP เมื่อกี้คือ 623770 ใช่ไหม,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/gtfab3 ก่อน 🎉,spam
พัสดุตกค้าง ชำระ 63038 ที่ http://fastloan-now.vip/7z74y4,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://delivery-check.me/1iuswh,ham
พัสดุตกค้าง ชำระ 40587 ที่ http://promo-sale99.net/9ol1t2,spam
"ระบบพบความผิดปกติ
OTP:142399
กรอกที่ http://delivery-check.me/dsuybe",spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://account-verify.co/qo8khj ก่อน,spam
ร้านนี้ลด 20% จริง 555 💰,ham
เราได้กำไร 76% จริง สนใจไหม http://delivery-check.me/9e1iy6,spam
ส่งไฟล์ให้แล้ว http://kku.ac.th/cjepay,ham
ก้อย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://bank-confirm.site/j4hg4m,spam
พัสดุตกค้าง ชำระ 40110 ที่ http://fastloan-now.vip/01qhnw 💸,spam
KBank แจ้งเตือน OTP 1740 หากไม่ใช่คุณยืนยันที่ http://fastloan-now.vip/bi06a5,spam
เราได้กำไร 67% จริง สนใจไหม http://account-verify.co/ynured 😱,spam
OTP เมื่อกี้คือ 91624 ใช่ไหม,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://bank-confirm.site/9o3cc6 ก่อน,spam
ก้อย โอนเงินให้แล้ว 77240 บาทนะ ✨,ham
ดูคลิปนี้สิ http://youtube.com/8ejfn6,ham
โอน 78257 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/pjoq0x,spam
ดูคลิปนี้สิ http://youtube.com/zzj8bm,ham
โอน 55039 บาทแล้วนะ ดูสลิปที่ http://delivery-check.me/8qfjcy,spam
ตั้ม ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/ozvseg 💰,spam
ตั้ม โอนเงินให้แล้ว 26436 บาทนะ,ham
เราได้กำไร 77% จริง สนใจไหม http://promo-sale99.net/hxcoog,spam
เราได้กำไร 27% จริง สนใจไหม http://fastloan-now.vip/0mvau9,spam
พัสดุตกค้าง ชำระ 35888 ที่ http://fastloan-now.vip/uzlel0 🎉,spam
OTP เมื่อกี้คือ 740698 ใช่ไหม 🔥,ham
Krungsri แจ้งเตือน OTP 5479 หากไม่ใช่คุณยืนยนที่ http://bank-confirm.site/2a00ey,spam
KBank แจ้งเตือน OTP 29969 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/w7lejm,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://account-verify.co/3e8abm,spam
โอน 11404 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/fw53ex 📲,spam
ตั้ม โอนเงินให้แล้ว 41973 บาทนะ,ham
แม่ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/7fc1hz 💸,spam
Krungsri แจ้งเตือน OTP 461194 หากไม่ใช่คุณยืนยันที่ http://fastloan-now.vip/36ca1i,spam
"ระบบพบความผิดปกติ
OTP:2135
กรอกที่ http://fastloan-now.vip/lbqwbi",spam
พ่อ โอนเงีนให้แล้ว 16013 บาทนะ,ham
โอน 31205 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/wr20ud 🎉,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://promo-sale99.net/06awq3,spam
ส่งไฟล์ให้แล้ว http://kku.ac.th/q0yn4s,ham
โอน 20167 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/9i294v,spam
"ระบบพบความผิดปกติ
OTP:5960
กรอกที่ http://promo-sale99.net/9tu7b6 🙏",spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://promo-sale99.net/y8eg64 ก่อน,spam
ส่งไฟล์ให้แล้ว http://facebook.com/r6nls0,ham
BangkokBank แจ้งเตือน OTP 28109 หากไม่ใช่คุณยืนยันที่ http://delivery-check.me/cpelyl,spam
โอน 38800 บาทแล้วนะ ดูสลิปที่ http://delivery-check.me/u6cdi4,spam
บอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://secure-update.live/90xsc1,spam
"ระบบพบความผิดปกติ
OTP:99973
กรอกที่ http://fastloan-now.vip/vwzgt1",spam
ประชุม 11 โมงนะ 🙏,ham
ตั้ม ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://fastloan-now.vip/sljuum 🤣,spam
พัสดุตกค้าง ชำระ 67565 ที่ http://account-verify.co/9ztd12 🎉,spam
ส่งไฟล์ให้แล้ว http://pantip.com/whletv,ham
OTP เมื่อกี้คือ 455322 ใช่ไหม,ham
พี่ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://secure-update.live/k34ll1,spam
พัสดุตกค้าง ชำระ 62253 ที่ http://secure-update.live/ypxje0,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://promo-sale99.net/bs2tla 💰,spam
ตั้ม ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://delivery-check.me/ztfi3w 🤣,spam
โอน 46283 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/cxgsgm 💰,spam
พัสดุตกค้าง ชำระ 77112 ที่ http://secure-update.live/1sh2bw,spam
ส่งไฟล์ให้แล้ว http://youtube.com/01cnuh 🔥,ham
บอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://bank-confirm.site/qrnjlt,spam
Krungsri แจ้งเตือน OTP 9766 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/cjipw3,spam
โอน 58471 บาทแล้วนะ ดูสลิปที่ http://promo-sale99.net/zpim75,spam
พลอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/lpa9yd,spam
พี่ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://delivery-check.me/xjb1ah,spam
แม่ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://delivery-check.me/4nlvtc,spam
ส่งไฟล์ให้แล้ว http://github.com/p9im4e,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://secure-update.live/dq8oxo,ham
มีคดีค้างชำระ ตรวจสอบดว่น http://delivery-check.me/cn6p5g,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://secure-update.live/6eccft ก่อน,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://secure-update.live/5c57wf ก่อน,spam
ตั้ม โอนเงินให้แล้ว 67727 บาทนะ,ham
"ระบบพบความผิดปกติ
OTP:31020
กรอกที่ http://fastloan-now.vip/ykebey 💰",spam
ส่งไฟล์ให้แล้ว http://facebook.com/vo3w5y,ham
OTP เมื่อกี้คือ 46868 ใช่ไหม,ham
SCB แจ้งเตือน OTP 92858 หากไม่ใช่คุณยืนยนที่ http://fastloan-now.vip/w819ep 😱,spam
ส่งไฟล์ให้แล้ว http://youtube.com/ovwox0,ham
ดูคลิปนี้สิ http://pantip.com/mntl2s,ham
"ระบบพบความผิดปกติ
OTP:1320
กรอกที่ http://fastloan-now.vip/vrakso",spam
ดูคลิปนี้สิ http://pantip.com/vrc19e,ham
Krungsri แจ้งเตือน OTP 73125 หากไม่ใช่คุณยืนยนที่ http://promo-sale99.net/5vzjmy 💰,spam
ดูคลิปนี้สิ http://scb.co.th/w0ree0,ham
OTP เมื่อกี้คือ 555812 ใช่ไหม,ham
