message,label
ส่งไฟล์ให้แล้ว http://facebook.com/1py6nz,ham
Krungsri แจ้งเตือน OTP 90692 หากไม่ใช่คุณยืนยนที่ http://bank-confirm.site/lw3teh,spam
โอน 47130 บาทแล้วนะ ดูสลิปที่ http://secure-update.live/d4l16b 🔥,ham
"ระบบพบความผิดปกติ
OTP:654584
กรอกที่ http://promo-sale99.net/j37isn",spam
OTP เมื่อกี้คือ 10383 ใช่ไหม,ham
KBank แจ้งเตือน OTP 500774 หากไม่ใช่คุณยืนยันที่ http://secure-update.live/r3hndv,spam
ดูคลิปนี้สิ http://facebook.com/620hig,ham
ส่งไฟล์ให้แล้ว http://facebook.com/79sr85,ham
เราได้กำไร 13% จริง สนใจไหม http://promo-sale99.net/p0awlf,spam
"ระบบพบความผิดปกติ
OTP:45625
กรอกที่ http://delivery-check.me/m8m2bx",spam
พัสดุตกค้าง ชำระ 22450 ที่ http://bank-confirm.site/pdu4t8,spam
OTP เมื่อกี้คือ 91422 ใช่ไหม,ham
พี่ โอนเงินให้แล้ว 14557 บาทนะ 🎉,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/veqnua ก่อน 💰,spam
โอน 21779 บาทแล้วนะ ดูสลิปที่ http://delivery-check.me/pxzink,spam
เราได้กำไร 44% จริง สนใจไหม http://bank-confirm.site/vlngyk,spam
ส่งไฟล์ให้แล้ว http://pantip.com/arv83x,ham
โอน 19939 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/p0cl5w,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://secure-update.live/m7fbzw 🙏,spam
"ระบบพบความผิดปกติ
OTP:6699
กรอกที่ http://secure-update.live/7p44g7 🙏",spam
มีคดีค้างชำระ ตรวจสอบด่วน http://promo-sale99.net/ino21j,spam
เราได้กำไร 20% จริง สนใจไหม http://delivery-check.me/c62kck 🙏,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://bank-confirm.site/26sgdo ก่อน,spam
OTP เมื่อกี้คือ 391078 ใช่ไหม 💰,spam
"ระบบพบความผิดปกติ
OTP:64676
กรอกที่ http://bank-confirm.site/w0u99l",spam
เราได้กำไร 20% จริง สนใจไหม http://secure-update.live/hmfsy0,spam
พัสดุตกค้าง ชำระ 79796 ที่ http://promo-sale99.net/jjl3tw 😱,spam
"ระบบพบความผิดปกติ
OTP:22672
กรอกที่ http://account-verify.co/ui62vk",spam
ประชุม 10 โมงนะ ✨,ham
พัสดุตกค้าง ชำระ 60053 ที่ http://fastloan-now.vip/xvvhc8 😱,spam
โอน 64280 บาทแล้วนะ ดูสลิปที่ http://fastloan-now.vip/byfyes,spam
"ระบบพบความผิดปกติ
OTP:9644
กรอกที่ http://account-verify.co/z3kbs7",spam
พี่ โอนเงินให้แล้ว 2190 บาทนะ,ham
ประชุม 14 โมงนะ 💰,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/uy5mms ก่อน,spam
"ระบบพบความผิดปกติ
OTP:73694
กรอกที่ http://bank-confirm.site/cmfyrn",spam
OTP เมื่อกี้คือ 9120 ใช่ไหม,ham
พัสดุตกค้าง ชำระ 58306 ที่ http://account-verify.co/31xpwl,spam
โอน 32563 บาทแล้วนะ ดูสลิปที่ http://secure-update.live/r79dxt 💸,spam
BangkokBank แจ้งเตือน OTP 486696 หากไม่ใช่คุณยืนยันที่ http://delivery-check.me/4hpw66,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://secure-update.live/nmpv3f ก่อน ✨,spam
เอ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://secure-update.live/2wd325 🤣,spam
Krungsri แจ้งเตือน OTP 28276 หากไม่ใช่คุณยืนยนที่ http://fastloan-now.vip/1r7s7h,spam
พัสดุตกค้าง ชำระ 71430 ที่ http://promo-sale99.net/nkpcop,spam
โอน 30603 บาทแล้วนะ ดูสลิปที่ http://delivery-check.me/qugmgg,spam
"ระบบพบความผิดปกติ
OTP:7864
กรอกที่ http://account-verify.co/iyc99f",spam
พลอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://secure-update.live/41bphy,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://secure-update.live/2bpwzg,spam
ส่งไฟล์ให้แล้ว http://github.com/2uhj7t,ham
พัสดุตกค้าง ชำระ 29088 ที่ http://secure-update.live/t9lv3f,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://fastloan-now.vip/blmtj1,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://bank-confirm.site/7ef1u6 ก่อน,spam
ประชุม 11 โมงนะ 🔥,ham
"ระบบพบความผิดปกติ
OTP:642804
กรอกที่ http://account-verify.co/0fyock 📲",spam
ประชุม 21 โมงนะ,spam
ดูคลิปนี้สิ http://kku.ac.th/yfk0ri 💸,spam
ส่งไฟล์ให้แล้ว http://scb.co.th/fkim0l 💸,ham
KBank แจ้งเตือน OTP 85565 หากไม่ใช่คุณยืนยันที่ http://bank-confirm.site/5cpzip,spam
ส่งไฟล์ให้แล้ว http://scb.co.th/zjet3a 🙏,ham
เราได้กำไร 61% จริง สนใจไหม http://delivery-check.me/74lp47,spam
เราได้กำไร 49% จริง สนใจไหม http://secure-update.live/cf5995,spam
โอ๊ต โอนเงินให้แล้ว 15799 บาทนะ 🙏,ham
นัท ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/kajkf3,spam
เราได้กำไร 69% จริง สนใจไหม http://account-verify.co/e1quli,spam
นัท ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://account-verify.co/jlhmbs,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://delivery-check.me/nirljj,spam
OTP เมื่อกี้คือ 2656 ใช่ไหม,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://secure-update.live/auidoh ก่อน,spam
Krungsri แจ้งเตือน OTP 589450 หากไม่ใช่คุณยืนยนที่ http://promo-sale99.net/i0zyey,spam
"ระบบพบความผิดปกติ
OTP:86016
กรอกที่ http://promo-sale99.net/8xypm8",spam
พัสดุตกค้าง ชำระ 39201 ที่ http://delivery-check.me/wrf60d,spam
BangkokBank แจ้งเตือน OTP 0128 หากไม่ใช่คุณยืนยันที่ http://secure-update.live/t7kbv7,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://bank-confirm.site/w2sm2n ก่อน,spam
KBank แจ้งเตือน OTP 811542 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/8gwhhp,spam
SCB แจ้งเตือน OTP 921502 หากไม่ใช่คุณยืนยันที่ http://fastloan-now.vip/j1jm02,spam
เราได้กำไร 45% จริง สนใจไหม http://bank-confirm.site/s9fusq,spam
พี่ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://fastloan-now.vip/ke74wv 🤣,spam
ส่งไฟล์ให้แล้ว http://github.com/wjpr61,ham
Krungsri แจ้งเตือน OTP 0428 หากไม่ใช่คุณยืนยนที่ http://promo-sale99.net/k41c3a,spam
ส่งไฟล์ให้แล้ว http://scb.co.th/mzeipx,ham
มีคดีค้างชำระ ตรวจสอบดว่น http://bank-confirm.site/gygaqu,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://delivery-check.me/qmxtwh,spam
"ระบบพบความผิดปกติ
OTP:19292
กรอกที่ http://delivery-check.me/efyd0d",spam
พัสดุตกค้าง ชำระ 50954 ที่ http://fastloan-now.vip/lni8xo 💰,spam
ส่งไฟล์ให้แล้ว http://github.com/45q2j5 🤣,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://delivery-check.me/rq6jsd 🙏,spam
โอน 26107 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/9vkdwf,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://bank-confirm.site/njtg74 🙏,spam
โอน 15456 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/ip02ba,spam
"ระบบพบความผิดปกติ
OTP:221986
กรอกที่ http://delivery-check.me/kmpkng",spam
เราได้กำไร 73% จริง สนใจไหม http://delivery-check.me/m6bgdj,spam
ดูคลิปนี้สิ http://github.com/wr5ijr,ham
ร้านนี้ลด 32% จริง 555 📲,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://bank-confirm.site/dj69et ก่อน 🚨,spam
ส่งไฟล์ให้แล้ว http://pantip.com/bthwsu,ham
ดูคลิปนี้สิ http://kku.ac.th/gc0z3h,ham
Krungsri แจ้งเตือน OTP 24772 หากไม่ใช่คุณยืนยันที่ http://secure-update.live/h762tq,spam
พัสดุตกค้าง ชำระ 75506 ที่ http://account-verify.co/tiugre,spam
BangkokBank แจ้งเตือน OTP 1073 หากไม่ใช่คุณยืนยันที่ http://promo-sale99.net/nkkj12 ✨,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://fastloan-now.vip/df8w4n 💰,spam
โอน 31819 บาทแล้วนะ ดูสลิปที่ http://fastloan-now.vip/6k39hh 😱,spam
พัสดุตกค้าง ชำระ 6971 ที่ http://delivery-check.me/3uf3dd,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://promo-sale99.net/l5dxx3 ก่อน,spam
พัสดุตกค้าง ชำระ 11385 ที่ http://account-verify.co/6dw3uz,spam
พัสดุตกค้าง ชำระ 34470 ที่ http://secure-update.live/r6ube9 🤣,spam
SCB แจ้งเตือน OTP 8494 หากไม่ใช่คุณยืนยันที่ http://bank-confirm.site/dfnddc 😱,spam
